mean_b;mean_g;mean_r;std_b;std_g;std_r;area;perimeter;circularity;aspect_ratio;solidity;extent;std_gray;entropy;hu1;hu2;hu3;hu4;hu5;hu6;hu7;label
39.209922430510666;40.92776341305753;41.974466709760826;25.171012735942803;26.210656205957317;26.55431300917352;6057.5;300.0071415901184;0.845746288548261;0.6915887850467289;0.9899493381271449;0.7650290477393281;26.170492392079595;0.37764129832543575;0.7659303732878936;2.4043484375657527;4.677784640136792;6.0425080293683875;11.305906624674533;7.245119483352719;11.880747614905133;0
39.23322715181767;41.13746674986043;43.404814291813075;27.044262344078106;28.335172942593438;28.447821376572072;30036.5;974.8742345571518;0.3971568015236163;1.5351351351351352;0.8249179517460143;0.571688237533308;28.173395035074588;0.39330666172408657;0.6551234382969428;1.9024080132090104;2.645760219947941;4.144345289489038;-7.5437553368056784;-5.099490249168819;-8.38948771448211;0
48.29549444119368;51.85703140237956;52.73590793836552;17.84927754227804;18.534214477648685;18.711833500769366;5005.0;275.96551060676575;0.8258560006936718;1.411764705882353;0.9802193497845672;0.7666973039215687;18.48179960684747;0.367949028948976;0.7578731904467372;2.3239660490532037;4.08571716713112;5.487103551276324;10.273719825948694;6.66321269509682;10.94306334951788;0
42.076416647072655;45.36045144603809;46.42981424876558;29.08932934476405;31.81721111438575;33.49327904601161;4142.0;253.96550977230072;0.8069943192533464;1.576271186440678;0.9812840559109216;0.754875159467833;31.94205953546998;0.387248619659048;0.7418121428020149;2.143039234436419;4.156383949971562;5.190348375022341;9.861516419526424;6.262421579708338;10.993984877289908;0
40.20682033470161;42.219924218503316;46.24865803599621;29.784822101577106;30.74589173837799;30.41453254025328;6201.0;302.93607234954834;0.8491210642980719;0.8947368421052632;0.9849892780557541;0.7679256965944272;30.517861729552518;0.3845047229316112;0.7848235352164438;2.8603377860423396;4.360258364553056;6.100042818352354;11.472757210497612;8.217822458718633;11.298276976614094;0
43.12240059273895;45.57851321313905;46.40948382316622;25.757902336756175;26.72829125908408;26.726781300437757;39886.0;1422.219466805458;0.24779760887414734;0.739612188365651;0.7259589570915047;0.41381099110875946;26.61107466816542;0.385179887660083;0.5129232947120911;1.413308251088199;3.356610413854981;4.0773109406848524;7.817099853441854;4.833083839550447;8.294384309429788;0
41.244277647386895;43.05677038551809;44.41556479910766;28.655420673102363;29.803853118754187;29.918094938938694;42359.0;1563.0478936433792;0.21787680188049027;0.40681362725450904;0.630614402048503;0.418166382025134;29.690093986698237;0.3978245734291148;0.3032980819137176;0.7336490651324123;1.768083278009563;2.2802414262053707;4.356566096592211;2.7858205702838688;-4.639661755658492;0
52.65514750150512;65.30102347983143;80.91968693558097;28.04579196623205;32.586699881812095;35.54742519270481;8154.0;348.87719786167145;0.8418513257842388;0.8189655172413793;0.9875855386665052;0.7399274047186933;32.64363171276379;0.43079769013516245;0.7683018388633553;2.4572539875440427;4.117152227449513;5.503105225444664;10.385614843672855;6.847971057879215;10.546550343713175;0
42.26963576730537;44.94010012083549;45.212152597963055;23.017570083035253;24.329220374891484;24.928152461913573;5668.5;289.6639940738678;0.8489634350985784;1.3783783783783783;0.9884045335658239;0.750993640699523;24.309992891463267;0.38072236103051343;0.7748457498059262;2.5565368713093215;5.387884646782177;6.779082327528403;11.963238763810736;8.540661022561286;-11.956632167331616;0
34.223748773307165;35.216143277723255;36.633096172718346;21.436007999154512;22.454159921608458;22.570170784814874;7998.0;358.19090580940247;0.7833613736015316;0.6515151515151515;0.9880783247884366;0.7045454545454546;22.343181884556518;0.3688474170924713;0.7235094878885121;1.9898398445593735;5.179375101948696;6.267169546263427;11.843289769217236;7.7556478227556;11.71550209550004;0
40.541032148900165;42.47810913705584;43.26385363790186;26.722646560649604;27.67139227740715;27.842093654359044;9283.0;411.1025927066803;0.6902362802197887;0.8102189781021898;0.9225341614906832;0.6104425593476689;27.61671894346303;0.3906953931083566;0.735712303393776;2.2216818062534105;3.473271030963908;4.800596520551734;9.011678983261163;6.052665021429551;-9.20508647962012;0
44.96432409198366;48.45583494519664;49.17150225660864;24.93163693084395;25.819490162064714;26.18851273495923;4534.5;284.29141199588776;0.7050368052804256;1.1891891891891893;0.9541294055760127;0.6963298525798526;25.78925230603286;0.395914514941453;0.7731673159967607;2.5474895935480246;5.057805552964347;6.694884718672563;-11.964748066661615;9.330578809385406;-11.901452225603139;0
39.664865838285614;42.52998379254457;43.786421754006845;25.314265746839972;25.909431173853765;26.13049817102611;5435.5;278.97770380973816;0.8776278034221174;0.8315789473684211;0.9894420678984254;0.7242504996668887;25.89890169030156;0.3833826749688335;0.78016051691341;2.6812283732630555;5.356007765078082;7.225022193791767;11.988949488403028;8.727784228719631;11.992964253762624;0
39.81894315233718;44.51404123617496;50.90619452915207;26.572986403184863;32.04535468834143;38.61658596059857;21603.0;848.3229370117188;0.3772259060871892;0.623015873015873;0.7911013457841253;0.5460266909311495;33.10057999325988;0.4113773627958861;0.5919786941659179;1.6219437022655188;2.5125613264293256;3.4111310093407394;6.403849069989451;4.224181572117843;-6.8118157992436;0
41.1479718148924;43.10378975433251;44.14587697581413;27.109468044322337;28.0551611159451;28.398228646456715;5132.5;276.8355679512024;0.8415793036416075;0.8369565217391305;0.9777121630631489;0.7245200451722191;28.02205350371367;0.38494585531729536;0.7709255774496335;2.533278727377591;3.9207992533547253;5.367997638903761;10.151743733327844;6.816198468158737;10.16164410356122;0
39.8457438708695;41.51743566316431;41.82549109182275;22.375679718661566;23.46369775789756;23.49313768566333;6433.0;309.9066355228424;0.84170840725898;1.35;0.9861270790219974;0.7445601851851852;23.33736016305384;0.3698415611054059;0.7707199996106494;2.4734452834308334;5.3018307792027475;6.731894070295914;11.939217029727477;8.07273971577399;11.960147821430139;0
43.37053208773355;46.240285675602486;48.33536420254536;28.410377791365956;29.312148416895848;29.38087976395598;29075.0;1115.768676161766;0.293481856393234;0.6868327402135231;0.7448157493627758;0.5361126989102576;29.220239174533674;0.3976216553429313;0.5876731889683366;1.6931803895989492;2.4995127879423036;3.0542703771278705;5.844031578152748;3.9950887814845895;-6.451153130480025;0
46.25178954903364;49.38027916964925;50.12168933428776;25.416940999705034;26.23387089019412;26.495117968649357;5453.5;325.4041095972061;0.6472009031192301;0.989247311827957;0.9425337020394055;0.6373889668069191;26.213354113801806;0.38563973937314505;0.7606511395455764;2.3555028066049872;4.748078871642529;6.405290347707645;-11.99861965056014;-8.010327578046741;-11.689865860653438;0
68.62103590262227;88.16831611644875;103.4355992198223;32.19142874344315;44.393020726278856;55.142325903948525;13575.5;636.9675991535187;0.42046612757477;1.435483870967742;0.827446438911407;0.6150552736498731;45.962991929199596;0.42946714209707026;0.6792671309657581;2.0067143573331543;2.74101063433506;3.9139403523198;7.640086888479076;5.525229029004556;-7.279125387220033;0
34.60525631017434;35.97944314337757;37.0487900078064;21.312735065874836;22.373450029006424;22.73549585471939;7534.0;350.8771970272064;0.7689979638749003;1.4880952380952381;0.9761596268463333;0.7175238095238096;22.356447588697133;0.37432890919687484;0.7380639944546645;2.116056143409856;4.1183702422419755;5.468802636703139;-10.256408177780976;-6.5269042108595885;11.211923496158409;0
43.30474732006125;45.80620910483085;46.73019629681192;21.807958818173965;22.654835606799693;22.842752233191234;7037.5;339.94826459884644;0.7652487253995035;1.3563218390804597;0.9729038501417018;0.6855152932008572;22.59969715900031;0.37227054852881925;0.7493801265672234;2.216202636078047;4.380416827418027;5.579662308414808;10.593089413443318;6.750141482336471;10.867041960113546;0
45.956726369460064;50.565171917897764;51.77343443587397;19.46237348714036;20.25367867271583;20.36308019162352;7504.0;344.3330419063568;0.7953262027629935;1.3296703296703296;0.9725246241575947;0.6815003178639543;20.152754350407186;0.3753448343434559;0.7602307731160771;2.364359568889932;4.315146463468502;5.604911472932589;-11.028790276153645;-6.955837157963919;10.569987035995748;0
43.56175914791273;46.05926816698162;46.08812918742484;20.672747491525225;21.59766474807906;21.604008221380855;5698.0;287.9066355228424;0.8638313476568498;0.9887640449438202;0.9838556505223172;0.7275280898876404;21.46130313023662;0.3707392564055014;0.784378585680059;2.8450825563062163;5.348043374907358;8.022036476563684;11.999262777223136;9.446112062803476;11.99957341800201;0
36.58259795270032;38.370455347687965;39.94228732792093;22.198149165198924;22.912799191473148;23.021629694876605;5543.5;286.49242091178894;0.8487262631720451;0.8924731182795699;0.9845484415238434;0.7181629744785594;22.853416141833996;0.36661397891281855;0.771900396839413;2.5125244727401923;4.430726631166511;5.9708937237783095;-11.363311420939363;-7.488515148082899;11.164164822261379;0
33.528388401888066;35.30586648685098;36.884962913014164;21.587725884539083;22.042710624605537;22.251237771915253;7276.0;329.8477609157562;0.8403795463462357;1.0707070707070707;0.9803947988951021;0.693348580141033;22.05082411218253;0.35365448542270145;0.7737032474987231;2.567900387883489;5.157016031862896;6.521141453721821;-11.84331739199234;-7.824306501547808;11.982902700994602;0
56.84659054767509;86.26055912473763;134.57470898797789;12.866310088513186;11.329400546971263;8.895046018278123;59279.5;7290.256921172142;0.014016149726190304;1.4534412955465588;0.037174395981519254;0.018569945505145624;10.08480601062593;0.3408790023405908;-0.8862701985122208;-1.4720316963003406;-2.6583674054321875;-2.0486919833694417;-3.8729325956147385;-2.292809651807199;4.3823661998680254;0
43.09138635037916;46.51293019638344;47.86778145051527;22.450485836485857;22.904339485871684;23.130844969263297;5021.0;277.62236511707306;0.8186366537875782;1.523076923076923;0.9810472840953497;0.7802641802641803;22.919717815355263;0.3752793766902746;0.7536942583652153;2.273040864176461;4.123503934930014;5.539439750477221;-10.980176352157315;-7.358325877332369;10.37158631929106;0
41.444250617822355;43.65910742840529;44.061491495856956;20.626142702223497;21.29036824584195;21.344477309133808;6740.0;317.42135417461395;0.8406156678897375;1.2093023255813953;0.9879076584829608;0.7535778175313059;21.234355171005795;0.36580888873920747;0.7670384904130951;2.428514478917286;5.230793708966689;6.754100289275423;-11.977203552555457;-8.140207227452986;-11.931460872260597;0
46.03478904515174;51.173575129533674;54.71835677276091;24.838402445777035;25.793180386061938;26.98672583684552;5284.0;279.4213534593582;0.8504592107450498;0.8791208791208791;0.9848103625011648;0.7258241758241758;25.96469417902085;0.39268866013446385;0.7803382025298903;2.6797412799663016;5.396286977676096;6.986625284059052;11.976861679985062;8.440071446387515;11.983995511658751;0
46.40873756218905;54.00352404643449;62.16428275290216;28.859618054507173;34.98927500950117;44.31573876987084;18974.5;773.9625468254089;0.39805246205171213;1.1088082901554404;0.768945534122224;0.4594087453392088;36.62365714401193;0.41625776802883585;0.6393301029683784;1.8207328198232742;2.6066955240060654;4.060888621452052;7.493219202655366;5.008666153259199;7.613622793756959;0
35.85494880546075;36.97929465301479;38.142889647326506;26.066297856197068;27.353719398241417;27.490233099812325;8630.5;367.11983835697174;0.804692797205688;1.646341463414634;0.9841496094418154;0.7796296296296297;27.230712302355734;0.3828594760035125;0.7430625674694658;2.1470201733221916;4.433426069205272;5.820009719937596;-10.92883153261641;-6.91226348733567;11.356229939556425;0
56.53049049933716;76.07976137870084;94.0437472381794;22.84097114725759;23.279281003204197;23.22751188677922;4406.5;275.52185821533203;0.7294432684860961;1.4029850746268657;0.9567907936163283;0.6996665608129565;23.134253781160474;0.4093861761044313;0.7453490803729019;2.251642182043507;3.5322704020646616;5.2350675078864315;-9.617099006747015;-6.362257502371433;11.117959428231588;0
77.27735028437604;98.93308798929408;120.3017731682837;23.798354671067813;20.382939960119042;19.460727286631904;2900.0;215.76449966430664;0.7827947077210405;0.9436619718309859;0.9548896937767534;0.6096279167542569;19.76426424283918;0.3954353859874722;0.7838601435273191;3.349042021562453;3.855599947083644;5.5178345480349416;10.346208345286856;7.232039818307359;10.34447517907682;0
38.78060533052251;40.109923204336695;41.4306580334287;28.696059608728334;29.860988364749115;30.162847471165815;6509.0;310.87719774246216;0.846342984309439;1.1818181818181819;0.981453558504222;0.7112106643356644;29.78764594916575;0.3697718526487156;0.7796398540709703;2.6952630360782956;4.606918461992982;6.6093166599853665;-11.95862913185709;-8.762723514826462;-11.796469561421725;0
38.40429012906744;40.73386656971459;41.85566260679876;25.03876238275842;25.593825025077773;25.610997186694796;5380.5;288.2914100885391;0.8135216122338695;0.989010989010989;0.9838178826110806;0.656959706959707;25.56267263927166;0.3769030783275862;0.7531432688735791;2.2601855142635308;4.273694105222817;5.56966438924826;-10.876808908776567;-6.988015001436853;10.511015607540893;0
51.0312573498283;59.150477444846885;65.16978691377768;28.981444296791917;36.68422903884844;42.265523863570785;41854.0;1538.077332496643;0.22232612084295536;1.7759336099585061;0.5788334543442935;0.4057664714778764;37.17802053273928;0.42208794876331374;0.36119554214233407;1.0045339259083972;1.5632683482995093;2.462213062562356;-4.486735086575891;-2.983857215483794;5.113597710995007;0
43.7520915896081;46.667107001321;49.01981505944518;29.21271707812001;30.635068338525322;31.09610044577365;4427.5;259.72286999225616;0.824798851122841;0.6847826086956522;0.9829059829059829;0.7638888888888888;30.57751275364462;0.4008770156498511;0.7582941223990437;2.3246269672985482;3.971316659928384;5.426900519980164;11.491544379461734;-7.766260825118741;10.120432368344849;0
41.84493789988709;43.97911178020324;44.99228453142642;24.0432986227332;24.80503078795398;24.93717617687827;5192.0;279.27921748161316;0.836502628412315;1.2266666666666666;0.9764905021628738;0.7524637681159421;24.73195896991952;0.37384599714337857;0.7688443081501949;2.4913639739620677;4.251310210200959;5.673870925328769;-11.282789137291479;-7.860293835122781;-10.625099585992913;0
43.68336314847943;46.513416815742396;46.99244682965613;20.375741953756677;21.12127594225627;21.30008082725906;4912.5;270.2081506252289;0.8455037483934368;1.1891891891891893;0.9842716890402725;0.7543765356265356;21.064812059749283;0.36940849542140414;0.768090721528158;2.4532552054187975;4.586115654730284;6.099031950389033;-11.380012489876444;-7.356941019165249;11.561434567035858;0
51.40615425602771;55.122285866524585;57.207939256693756;31.135468978158322;32.12986449650151;32.88187319021182;7361.0;342.1909053325653;0.7899684673405892;0.9523809523809523;0.9730980236631634;0.701047619047619;32.234370211221574;0.39282741585819686;0.7727007716312627;2.6168966322706106;3.6879990088572336;5.282146749778213;9.76510164587673;6.5906419596599;11.070866197459935;0
48.496217851739786;51.926815431164904;52.5964447806354;25.698178045009765;26.455471243083494;26.426140946668376;5164.5;280.2081505060196;0.8265642519887587;1.4477611940298507;0.9773845571536715;0.7946607170333898;26.35842446307167;0.3895536784330089;0.7622028866438127;2.36941285654787;4.659347458968432;6.036268073207291;-11.305332099714208;-7.227938953083894;11.657030223492209;0
42.73836096938775;46.02056760204081;48.01371173469387;23.314630826562215;24.025809712284193;24.496663990882734;6127.5;329.6639940738678;0.7085167989391077;1.3417721518987342;0.9738556897647807;0.7317291616909481;24.071587055009743;0.3787078059225008;0.7500165787526827;2.2274294480076726;4.185403803743807;5.633241981178475;11.263021172140563;7.818803528801495;-10.532808333360894;0
36.594590767487965;39.304587935429055;45.15859529878221;22.229105945637023;23.10142828008368;23.002463677000986;6922.5;326.29141116142273;0.8170742878332601;0.7456140350877193;0.9801769911504424;0.7143962848297214;22.950185912623667;0.3712794788580912;0.755931906105403;2.282236258795704;4.8952980330214;6.1721490118477895;-11.666970451857512;-7.482043410593436;11.58578059045955;0
42.09109131403118;44.77321826280624;46.217538975501114;27.046480011115374;27.79106275680755;27.759756280924133;17654.5;721.2518682479858;0.42647284568218213;0.8926553672316384;0.8808971384377416;0.6312844167918187;27.676749689731068;0.3947072544068221;0.7049819228189107;2.282480667000858;2.8865607589939635;4.9294946235386385;-8.870964328904908;-6.0861676205390545;9.257544931260089;0
45.34555915138439;47.672419992808344;47.623516720604094;23.53172644458116;24.89204721600651;25.127061659061663;5445.0;280.0487710237503;0.8724497164680318;0.9775280898876404;0.9893704006541292;0.7032158078264239;24.76709627876514;0.37903026431433307;0.7815755838941661;2.730139877742707;4.646158750923284;6.582198680346198;-11.974092706537167;-9.70292347190556;11.78694403008272;0
47.78140978816655;51.05697589481373;50.951607012417824;20.878003790553844;21.798860651367438;21.703822527815294;5349.5;287.0365779399872;0.8159218592994201;1.5522388059701493;0.9869926199261992;0.7677238805970149;21.6507967682311;0.3774632999823383;0.7440613931785559;2.1499748723175514;5.163592870363285;6.517605206049828;-11.845415816928009;-7.602421705132831;-11.959919036516727;0
45.20984287754837;47.5592780158421;48.30151928320997;24.821897452814017;25.906056720015286;26.307106857552608;7556.5;337.9482649564743;0.8314384574006584;0.7521367521367521;0.9848810687520365;0.7339257964257965;25.86891290320585;0.3839955592552043;0.7707504113151166;2.4874959260592724;4.5380612926312365;6.008783718204633;11.6300187109395;8.397994843678696;-11.218567497433867;0
37.96196800482946;40.19453667370963;41.15514639299728;22.106308250447753;23.244491936954102;23.654350531147838;6492.0;314.8771959543228;0.8228221166742298;0.7636363636363637;0.9852037332119281;0.7025974025974026;23.203847087863284;0.3720223050425214;0.7515497252666513;2.2278087129428243;4.779219160263291;6.1724871437558;-11.49643773419675;-7.295438184177466;11.820615783249066;0
64.27613191727222;98.73057574063724;129.33258803801007;16.26704877397576;16.764507370702233;19.222493434481173;1700.0;204.9949473142624;0.5083612885963977;1.3617021276595744;0.8364083640836408;0.5651595744680851;17.040194670890152;0.3850475532420464;0.7432004529996572;2.4046419624394577;4.15204097809547;5.856174750111118;11.209094878101372;7.460273464462357;10.86056675599119;0
44.74881336624264;49.310423390924626;52.1577748243782;22.458140629114723;23.232692775992756;23.679790206716195;5145.5;276.2081501483917;0.8475483212615073;1.2465753424657535;0.9831852488774243;0.774574740328165;23.25037113509555;0.3866192488158927;0.7722590708946648;2.5214669521319713;5.07843195757251;6.782690356625292;11.996063100252302;-8.401483940980148;11.923245281758355;0
49.5595015576324;52.71728971962617;52.78691588785047;25.47420743833589;26.60052900664193;26.26632855429001;6285.5;315.46298480033875;0.7936936001856844;1.2976190476190477;0.9818792470514723;0.6864897335080822;26.32707003095531;0.39009119012001303;0.7442854762888651;2.1785001595210916;4.578439517224687;5.8686476320176535;-11.169727537102599;-7.105235620251023;-11.175754258321758;0
